date,location,matched_cities,ratio,median_price,monthly_payment,median_hhi,interest_rate,cities_matched
2018-01-01,"Ashtabula, OH","Ashtabula, OH",15.95%,102250.0,390.0542715981972,29338.0,3.99,1
2019-01-01,"Ashtabula, OH","Ashtabula, OH",19.76%,119400.0,486.8277323715404,29566.0,4.55,1
2020-01-01,"Ashtabula, OH","Ashtabula, OH",17.70%,135225.0,500.3847909840955,33918.0,3.74,1
2021-01-01,"Ashtabula, OH","Ashtabula, OH",15.08%,140000.0,452.498093475256,36012.0,2.67,1
2022-01-01,"Ashtabula, OH","Ashtabula, OH",15.23%,144950.0,495.7982681298337,39053.0,3.11,1
2023-01-01,"Ashtabula, OH","Ashtabula, OH",23.70%,172450.0,864.7553847708494,43782.0,6.42,1
2017-01-01,"Astoria, OR","Astoria, OR",39.42%,370425.0,1469.9842812173567,44747.0,4.32,1
2018-01-01,"Astoria, OR","Astoria, OR",36.80%,372238.0,1419.9806547791663,46300.0,3.99,1
2019-01-01,"Astoria, OR","Astoria, OR",41.74%,416450.0,1697.9850012238524,48813.0,4.55,1
2020-01-01,"Astoria, OR","Astoria, OR",37.05%,440713.0,1630.8085220112678,52817.0,3.74,1
2021-01-01,"Astoria, OR","Astoria, OR",30.79%,466000.0,1506.1722254247807,58709.0,2.67,1
2022-01-01,"Astoria, OR","Astoria, OR",32.49%,549900.0,1880.9207840261852,69463.0,3.11,1
2023-01-01,"Astoria, OR","Astoria, OR",52.04%,605725.0,3037.425082286592,70043.0,6.42,1
2017-01-01,"Atchison, KS","Atchison, KS",10.30%,89300.0,354.37563963747033,41268.0,4.32,1
2018-01-01,"Atchison, KS","Atchison, KS",7.66%,72975.0,278.3785865024787,43604.0,3.99,1
2019-01-01,"Atchison, KS","Atchison, KS",9.35%,88750.0,361.8589719260821,46465.0,4.55,1
2020-01-01,"Atchison, KS","Atchison, KS",6.64%,71375.0,264.1151004362345,47742.0,3.74,1
2021-01-01,"Atchison, KS","Atchison, KS",8.09%,101950.0,329.5155759271596,48880.0,2.67,1
2022-01-01,"Atchison, KS","Atchison, KS",7.25%,88950.0,304.25150707242983,50344.0,3.11,1
2023-01-01,"Atchison, KS","Atchison, KS",12.78%,116150.0,582.4374481944573,54695.0,6.42,1
2017-01-01,"Athens, OH","Athens, OH",25.93%,132450.0,525.6109011196298,24326.0,4.32,1
2018-01-01,"Athens, OH","Athens, OH",27.53%,165000.0,629.4274309408562,27435.0,3.99,1
2019-01-01,"Athens, OH","Athens, OH",27.89%,184450.0,752.0550689776434,32360.0,4.55,1
2020-01-01,"Athens, OH","Athens, OH",23.36%,166500.0,616.1143849055419,31656.0,3.74,1
2021-01-01,"Athens, OH","Athens, OH",18.95%,163750.0,529.261162904094,33524.0,2.67,1
2022-01-01,"Athens, OH","Athens, OH",19.99%,168000.0,574.6402831722114,34493.0,3.11,1
2023-01-01,"Athens, OH","Athens, OH",31.42%,193475.0,970.1858397711806,37059.0,6.42,1
2017-01-01,"Athens, TN","Athens, TN",19.96%,130675.0,518.5670404213486,31177.0,4.32,1
2018-01-01,"Athens, TN","Athens, TN",20.99%,135350.0,516.3212289566357,29525.0,3.99,1
2019-01-01,"Athens, TN","Athens, TN",24.52%,159900.0,651.9577420955553,31913.0,4.55,1
2020-01-01,"Athens, TN","Athens, TN",20.29%,168450.0,623.3301389629942,36864.0,3.74,1
2021-01-01,"Athens, TN","Athens, TN",15.75%,171750.0,555.1181968169658,42283.0,2.67,1
2022-01-01,"Athens, TN","Athens, TN",24.55%,300000.0,1026.1433628075206,50150.0,3.11,1
2023-01-01,"Athens, TN","Athens, TN",38.23%,337649.0,1693.150425703059,53151.0,6.42,1
2017-01-01,"Athens, TX","Athens, TX",28.04%,239000.0,948.4409616277201,40590.0,4.32,1
2018-01-01,"Athens, TX","Athens, TX",31.69%,259250.0,988.9640089176786,37445.0,3.99,1
2019-01-01,"Athens, TX","Athens, TX",28.54%,222500.0,907.1957324344032,38149.0,4.55,1
2020-01-01,"Athens, TX","Athens, TX",28.27%,238944.0,884.1851987199389,37533.0,3.74,1
2021-01-01,"Athens, TX","Athens, TX",19.44%,228700.0,739.1879569842217,45625.0,2.67,1
2022-01-01,"Athens, TX","Athens, TX",22.79%,304428.0,1041.2892388425596,54828.0,3.11,1
2023-01-01,"Athens, TX","Athens, TX",32.24%,378250.0,1896.7452843698102,70601.0,6.42,1
2017-01-01,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA, Sandy Springs, GA, Roswell, GA",18.28%,269450.0,1069.2778958602057,70177.33333333333,4.32,3
2018-01-01,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA, Sandy Springs, GA, Roswell, GA",18.68%,302500.0,1153.9502900582365,74126.0,3.99,3
2019-01-01,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA, Sandy Springs, GA, Roswell, GA",19.09%,309900.0,1263.5503707030182,79429.0,4.55,3
2020-01-01,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA, Sandy Springs, GA, Roswell, GA",16.80%,316745.0,1172.0789840655007,83696.66666666667,3.74,3
2021-01-01,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA, Sandy Springs, GA, Roswell, GA",15.26%,350000.0,1131.24523368814,88975.33333333333,2.67,3
2022-01-01,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA, Sandy Springs, GA, Roswell, GA",16.34%,389900.0,1333.6443238621741,97960.66666666667,3.11,3
2023-01-01,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA, Sandy Springs, GA, Roswell, GA",23.44%,399900.0,2005.3098194831118,102651.0,6.42,3
2017-01-01,"Atlantic City-Hammonton, NJ","Atlantic City, NJ, Hammonton, NJ",22.12%,219900.0,872.6450521419902,47330.5,4.32,2
2018-01-01,"Atlantic City-Hammonton, NJ","Atlantic City, NJ, Hammonton, NJ",21.24%,229900.0,877.0022204442596,49549.5,3.99,2
2019-01-01,"Atlantic City-Hammonton, NJ","Atlantic City, NJ, Hammonton, NJ",23.39%,244450.0,996.6921204206286,51140.0,4.55,2
2020-01-01,"Atlantic City-Hammonton, NJ","Atlantic City, NJ, Hammonton, NJ",21.57%,247000.0,913.995513943957,50855.0,3.74,2
2021-01-01,"Atlantic City-Hammonton, NJ","Atlantic City, NJ, Hammonton, NJ",17.46%,239900.0,775.3878044622422,53288.5,2.67,2
2022-01-01,"Atlantic City-Hammonton, NJ","Atlantic City, NJ, Hammonton, NJ",21.07%,295000.0,1009.0409734273952,57467.5,3.11,2
2023-01-01,"Atlantic City-Hammonton, NJ","Atlantic City, NJ, Hammonton, NJ",34.20%,338950.0,1699.6743268662187,59632.0,6.42,2
2017-01-01,"Auburn, IN","Auburn, IN",10.88%,107700.0,427.3936885661316,47129.0,4.32,1
2018-01-01,"Auburn, IN","Auburn, IN",15.87%,168750.0,643.7325998258757,48684.0,3.99,1
2019-01-01,"Auburn, IN","Auburn, IN",16.03%,164450.0,670.509385163315,50180.0,4.55,1
2020-01-01,"Auburn, IN","Auburn, IN",14.63%,170850.0,632.2110670337047,51855.0,3.74,1
2021-01-01,"Auburn, IN","Auburn, IN",15.29%,214700.0,693.938147636696,54462.0,2.67,1
2022-01-01,"Auburn, IN","Auburn, IN",12.95%,184950.0,632.6173831708364,58635.0,3.11,1
2023-01-01,"Auburn, IN","Auburn, IN",31.84%,329900.0,1654.2928468304042,62339.0,6.42,1
2017-01-01,"Auburn, NY","Auburn, NY",15.66%,133900.0,531.3650408449863,40708.0,4.32,1
2018-01-01,"Auburn, NY","Auburn, NY",14.06%,131150.0,500.29943980541384,42695.0,3.99,1
2019-01-01,"Auburn, NY","Auburn, NY",17.76%,159925.0,652.0596742003232,44049.0,4.55,1
2020-01-01,"Auburn, NY","Auburn, NY",16.82%,165000.0,610.5638048613478,43555.0,3.74,1
2021-01-01,"Auburn, NY","Auburn, NY",14.51%,164900.0,532.9781115290693,44076.0,2.67,1
2022-01-01,"Auburn, NY","Auburn, NY",15.32%,179900.0,615.3439698969098,48203.0,3.11,1
2023-01-01,"Auburn, NY","Auburn, NY",22.68%,186100.0,933.2036944381274,49377.0,6.42,1
2017-01-01,"Auburn-Opelika, AL","Auburn, AL, Opelika, AL",24.73%,226225.0,897.7450064612174,43563.5,4.32,2
2018-01-01,"Auburn-Opelika, AL","Auburn, AL, Opelika, AL",29.07%,277389.0,1058.1590644924436,43675.5,3.99,2
2019-01-01,"Auburn-Opelika, AL","Auburn, AL, Opelika, AL",29.11%,284900.0,1161.6182659351077,47888.5,4.55,2
2020-01-01,"Auburn-Opelika, AL","Auburn, AL, Opelika, AL",25.42%,284900.0,1054.2401697272605,49758.0,3.74,2
2021-01-01,"Auburn-Opelika, AL","Auburn, AL, Opelika, AL",22.95%,312900.0,1011.333238917197,52887.0,2.67,2
2022-01-01,"Auburn-Opelika, AL","Auburn, AL, Opelika, AL",26.62%,359000.0,1227.9515574929994,55363.5,3.11,2
2023-01-01,"Auburn-Opelika, AL","Auburn, AL, Opelika, AL",39.81%,380000.0,1905.520708686128,57443.0,6.42,2
2017-01-01,"Augusta-Waterville, ME","Augusta, ME, Waterville, ME",20.09%,163000.0,646.8446725745539,38637.0,4.32,2
2018-01-01,"Augusta-Waterville, ME","Augusta, ME, Waterville, ME",20.77%,179450.0,684.5500150444645,39542.5,3.99,2
2019-01-01,"Augusta-Waterville, ME","Augusta, ME, Waterville, ME",24.39%,206000.0,839.9205432875823,41329.0,4.55,2
2020-01-01,"Augusta-Waterville, ME","Augusta, ME, Waterville, ME",23.80%,210500.0,778.9313995352346,39282.0,3.74,2
2021-01-01,"Augusta-Waterville, ME","Augusta, ME, Waterville, ME",30.38%,319900.0,1033.9581435909597,40841.5,2.67,2
2022-01-01,"Augusta-Waterville, ME","Augusta, ME, Waterville, ME",27.21%,299000.0,1022.7228849314954,45107.0,3.11,2
2023-01-01,"Augusta-Waterville, ME","Augusta, ME, Waterville, ME",40.01%,320000.0,1604.64901784095,48122.5,6.42,2
2017-01-01,"Austin, MN","Austin, MN",9.31%,91725.0,363.998942281601,46923.0,4.32,1
2018-01-01,"Austin, MN","Austin, MN",11.05%,113375.0,432.49293929042165,46970.0,3.99,1
2019-01-01,"Austin, MN","Austin, MN",11.69%,115000.0,468.88768193238815,48127.0,4.55,1
2020-01-01,"Austin, MN","Austin, MN",16.85%,184925.0,684.2940097817257,48730.0,3.74,1
2021-01-01,"Austin, MN","Austin, MN",8.92%,124900.0,403.69294196471054,54320.0,2.67,1
2022-01-01,"Austin, MN","Austin, MN",9.31%,139900.0,478.52485485590705,61667.0,3.11,1
2023-01-01,"Austin, MN","Austin, MN",16.81%,185700.0,931.1978831658262,66488.0,6.42,1
2017-01-01,"Austin-Round Rock, TX","Austin, TX, Round Rock, TX",26.46%,389000.0,1543.6967952852851,70006.0,4.32,2
2018-01-01,"Austin-Round Rock, TX","Austin, TX, Round Rock, TX",22.25%,359939.0,1373.0635155480052,74049.5,3.99,2
2019-01-01,"Austin-Round Rock, TX","Austin, TX, Round Rock, TX",22.11%,348495.0,1420.9131540437181,77126.0,4.55,2
2020-01-01,"Austin-Round Rock, TX","Austin, TX, Round Rock, TX",19.23%,350494.0,1296.9633346731712,80936.5,3.74,2
2021-01-01,"Austin-Round Rock, TX","Austin, TX, Round Rock, TX",20.37%,434700.0,1405.0065802406698,82776.0,2.67,2
2022-01-01,"Austin-Round Rock, TX","Austin, TX, Round Rock, TX",25.26%,549000.0,1877.8423539377625,89222.0,3.11,2
2023-01-01,"Austin-Round Rock, TX","Austin, TX, Round Rock, TX",33.31%,522197.0,2618.5715724046577,94324.0,6.42,2
2017-01-01,"Bainbridge, GA","Bainbridge, GA",24.03%,145500.0,577.3981586478379,28834.0,4.32,1
2018-01-01,"Bainbridge, GA","Bainbridge, GA",22.18%,162950.0,621.6072719503788,33633.0,3.99,1
2019-01-01,"Bainbridge, GA","Bainbridge, GA",22.46%,174375.0,710.9764307561755,37985.0,4.55,1
2020-01-01,"Bainbridge, GA","Bainbridge, GA",25.39%,199900.0,739.7073005562631,34957.0,3.74,1
2021-01-01,"Bainbridge, GA","Bainbridge, GA",23.15%,242000.0,782.1752758643711,40544.0,2.67,1
2022-01-01,"Bainbridge, GA","Bainbridge, GA",26.06%,267200.0,913.9516884738982,42093.0,3.11,1
2023-01-01,"Bainbridge, GA","Bainbridge, GA",38.53%,265950.0,1333.613769671252,41531.0,6.42,1
2017-01-01,"Bakersfield, CA","Bakersfield, CA",17.84%,225000.0,892.8837504863474,60058.0,4.32,1
2018-01-01,"Bakersfield, CA","Bakersfield, CA",17.34%,236097.0,900.641988865717,62340.0,3.99,1
2019-01-01,"Bakersfield, CA","Bakersfield, CA",18.99%,245000.0,998.9346267255225,63139.0,4.55,1
2020-01-01,"Bakersfield, CA","Bakersfield, CA",17.54%,259450.0,960.0653283107678,65687.0,3.74,1
2021-01-01,"Bakersfield, CA","Bakersfield, CA",15.68%,279000.0,901.764057711403,69014.0,2.67,1
2022-01-01,"Bakersfield, CA","Bakersfield, CA",18.88%,339500.0,1161.2522389105106,73827.0,3.11,1
2023-01-01,"Bakersfield, CA","Bakersfield, CA",29.13%,374700.0,1878.9437093281372,77397.0,6.42,1
2017-01-01,"Baltimore-Columbia-Towson, MD","Baltimore, MD, Columbia, MD, Towson, MD",16.59%,269900.0,1071.0636633611784,77470.0,4.32,3
2018-01-01,"Baltimore-Columbia-Towson, MD","Baltimore, MD, Columbia, MD, Towson, MD",16.30%,284973.0,1087.089838045507,80055.33333333333,3.99,3
2019-01-01,"Baltimore-Columbia-Towson, MD","Baltimore, MD, Columbia, MD, Towson, MD",17.75%,299250.0,1220.1272940718882,82505.66666666667,4.55,3
2020-01-01,"Baltimore-Columbia-Towson, MD","Baltimore, MD, Columbia, MD, Towson, MD",16.00%,305600.0,1130.8381743371388,84797.66666666667,3.74,3
2021-01-01,"Baltimore-Columbia-Towson, MD","Baltimore, MD, Columbia, MD, Towson, MD",14.19%,318375.0,1029.0291465013188,87050.33333333333,2.67,3
2022-01-01,"Baltimore-Columbia-Towson, MD","Baltimore, MD, Columbia, MD, Towson, MD",12.94%,295700.0,1011.4353079406128,93770.33333333333,3.11,3
2023-01-01,"Baltimore-Columbia-Towson, MD","Baltimore, MD, Columbia, MD, Towson, MD",19.97%,319988.0,1604.588843502781,96425.66666666667,6.42,3
2017-01-01,"Bangor, ME","Bangor, ME",17.71%,149000.0,591.2874614331812,40071.0,4.32,1
2018-01-01,"Bangor, ME","Bangor, ME",16.09%,148000.0,564.5773319954346,42115.0,3.99,1
2019-01-01,"Bangor, ME","Bangor, ME",16.25%,154900.0,631.5713211419732,46625.0,4.55,1
2020-01-01,"Bangor, ME","Bangor, ME",15.41%,165000.0,610.5638048613478,47538.0,3.74,1
2021-01-01,"Bangor, ME","Bangor, ME",14.47%,185250.0,598.7519415449369,49652.0,2.67,1
2022-01-01,"Bangor, ME","Bangor, ME",15.62%,199500.0,682.3853362670011,52438.0,3.11,1
2023-01-01,"Bangor, ME","Bangor, ME",23.81%,229900.0,1152.8400287551076,58096.0,6.42,1
2017-01-01,"Baraboo, WI","Baraboo, WI",22.27%,198700.0,788.5155609850543,42482.0,4.32,1
2018-01-01,"Baraboo, WI","Baraboo, WI",23.58%,227975.0,869.6589004166162,44263.0,3.99,1
2019-01-01,"Baraboo, WI","Baraboo, WI",21.59%,229925.0,937.4695675504726,52109.0,4.55,1
2020-01-01,"Baraboo, WI","Baraboo, WI",21.18%,252400.0,933.9776021030557,52925.0,3.74,1
2021-01-01,"Baraboo, WI","Baraboo, WI",14.57%,226950.0,733.5317308157811,60427.0,2.67,1
2022-01-01,"Baraboo, WI","Baraboo, WI",16.33%,265000.0,906.4266371466431,66592.0,3.11,1
2023-01-01,"Baraboo, WI","Baraboo, WI",23.47%,286675.0,1437.539866217357,73515.0,6.42,1
2017-01-01,"Barnstable Town, MA","Barnstable Town, MA",39.81%,559000.0,2218.3200734305256,66864.0,4.32,1
2018-01-01,"Barnstable Town, MA","Barnstable Town, MA",39.79%,599000.0,2285.012309900442,68919.0,3.99,1
2019-01-01,"Barnstable Town, MA","Barnstable Town, MA",38.29%,569225.0,2320.8920934605535,72733.0,4.55,1
2020-01-01,"Barnstable Town, MA","Barnstable Town, MA",33.23%,578000.0,2138.8235103627817,77227.0,3.74,1
2021-01-01,"Barnstable Town, MA","Barnstable Town, MA",33.20%,709000.0,2291.5796305282606,82816.0,2.67,1
2022-01-01,"Barnstable Town, MA","Barnstable Town, MA",36.92%,849000.0,2903.985716745283,94387.0,3.11,1
2023-01-01,"Barnstable Town, MA","Barnstable Town, MA",50.93%,824000.0,4131.971220940446,97348.0,6.42,1
2017-01-01,"Barre, VT","Barre, VT",29.91%,221225.0,877.9031453392987,35225.0,4.32,1
2018-01-01,"Barre, VT","Barre, VT",33.29%,285000.0,1087.1928352614789,39187.0,3.99,1
2019-01-01,"Barre, VT","Barre, VT",38.41%,299450.0,1220.9427509100315,38142.0,4.55,1
2020-01-01,"Barre, VT","Barre, VT",32.03%,309875.0,1146.6573274630919,42958.0,3.74,1
2021-01-01,"Barre, VT","Barre, VT",25.92%,296000.0,956.7102547762554,44298.0,2.67,1
2022-01-01,"Barre, VT","Barre, VT",20.56%,269450.0,921.6477636949546,53798.0,3.11,1
2023-01-01,"Barre, VT","Barre, VT",41.02%,363250.0,1821.5273616585157,53288.0,6.42,1
2017-01-01,"Bartlesville, OK","Bartlesville, OK",11.93%,127350.0,505.3722027752726,50826.0,4.32,1
2018-01-01,"Bartlesville, OK","Bartlesville, OK",10.89%,123975.0,472.92888333874333,52131.0,3.99,1
2019-01-01,"Bartlesville, OK","Bartlesville, OK",11.92%,133500.0,544.3174394606418,54778.0,4.55,1
2020-01-01,"Bartlesville, OK","Bartlesville, OK",11.37%,136000.0,503.25259067359576,53098.0,3.74,1
2021-01-01,"Bartlesville, OK","Bartlesville, OK",9.81%,138500.0,447.6498996165925,54768.0,2.67,1
2022-01-01,"Bartlesville, OK","Bartlesville, OK",13.35%,189450.0,648.0095336129492,58230.0,3.11,1
2023-01-01,"Bartlesville, OK","Bartlesville, OK",18.93%,187000.0,937.7167698008051,59457.0,6.42,1
2017-01-01,"Bastrop, LA","Bastrop, LA",22.27%,99900.0,396.44038521593825,21364.0,4.32,1
2018-01-01,"Bastrop, LA","Bastrop, LA",20.16%,90000.0,343.324053240467,20439.0,3.99,1
2019-01-01,"Bastrop, LA","Bastrop, LA",25.78%,106000.0,432.19212421594034,20117.0,4.55,1
2020-01-01,"Bastrop, LA","Bastrop, LA",20.94%,109200.0,404.08222721732835,23153.0,3.74,1
2021-01-01,"Bastrop, LA","Bastrop, LA",24.69%,152500.0,492.89970896411813,23955.0,2.67,1
2022-01-01,"Bastrop, LA","Bastrop, LA",14.02%,100000.0,342.04778760250684,29286.0,3.11,1
2017-01-01,"Batavia, NY","Batavia, NY",11.67%,108675.0,431.2628514849058,44342.0,4.32,1
2018-01-01,"Batavia, NY","Batavia, NY",9.73%,102425.0,390.72184614616486,48190.0,3.99,1
2019-01-01,"Batavia, NY","Batavia, NY",9.97%,97225.0,396.4139554424038,47712.0,4.55,1
2020-01-01,"Batavia, NY","Batavia, NY",13.29%,149150.0,551.9126757276971,49850.0,3.74,1
2021-01-01,"Batavia, NY","Batavia, NY",10.61%,142000.0,458.9623519534739,51914.0,2.67,1
2022-01-01,"Batavia, NY","Batavia, NY",13.44%,179900.0,615.3439698969098,54937.0,3.11,1
2023-01-01,"Batavia, NY","Batavia, NY",18.68%,177400.0,889.5772992655766,57150.0,6.42,1
2017-01-01,"Batesville, AR","Batesville, AR",10.88%,98325.0,390.1901989625338,43049.0,4.32,1
2018-01-01,"Batesville, AR","Batesville, AR",12.22%,119950.0,457.5746687354891,44916.0,3.99,1
2019-01-01,"Batesville, AR","Batesville, AR",13.53%,125000.0,509.6605238395523,45202.0,4.55,1
2020-01-01,"Batesville, AR","Batesville, AR",10.80%,131225.0,485.58324419957796,53974.0,3.74,1
2021-01-01,"Batesville, AR","Batesville, AR",13.09%,168000.0,542.9977121703072,49763.0,2.67,1
2022-01-01,"Batesville, AR","Batesville, AR",14.04%,178950.0,612.094515914686,52304.0,3.11,1
2023-01-01,"Batesville, AR","Batesville, AR",21.51%,194500.0,975.3257311564523,54424.0,6.42,1
2017-01-01,"Baton Rouge, LA","Baton Rouge, LA",25.46%,218900.0,868.6766799176064,40948.0,4.32,1
2018-01-01,"Baton Rouge, LA","Baton Rouge, LA",24.66%,225000.0,858.3101331011676,41761.0,3.99,1
2019-01-01,"Baton Rouge, LA","Baton Rouge, LA",26.23%,238370.0,971.9022325410727,44470.0,4.55,1
2020-01-01,"Baton Rouge, LA","Baton Rouge, LA",24.11%,239900.0,887.7227684014383,44177.0,3.74,1
2021-01-01,"Baton Rouge, LA","Baton Rouge, LA",22.62%,269900.0,872.3516816355113,46282.0,2.67,1
2022-01-01,"Baton Rouge, LA","Baton Rouge, LA",27.01%,329995.0,1128.7405966988924,50155.0,3.11,1
2023-01-01,"Baton Rouge, LA","Baton Rouge, LA",38.95%,323245.0,1620.9211617874932,49944.0,6.42,1
2017-01-01,"Battle Creek, MI","Battle Creek, MI",11.39%,94900.0,376.5985240940194,39679.0,4.32,1
2018-01-01,"Battle Creek, MI","Battle Creek, MI",11.13%,99900.0,381.08969909691837,41106.0,3.99,1
2019-01-01,"Battle Creek, MI","Battle Creek, MI",15.25%,131850.0,537.5899205459598,42298.0,4.55,1
2020-01-01,"Battle Creek, MI","Battle Creek, MI",15.23%,145000.0,536.5560709387602,42285.0,3.74,1
2021-01-01,"Battle Creek, MI","Battle Creek, MI",12.85%,150000.0,484.8193858663457,45288.0,2.67,1
2022-01-01,"Battle Creek, MI","Battle Creek, MI",13.21%,159900.0,546.9344123764084,49684.0,3.11,1
2023-01-01,"Battle Creek, MI","Battle Creek, MI",22.10%,189900.0,952.2589015249887,51699.0,6.42,1
2017-01-01,"Bay City, MI","Bay City, MI",11.15%,84900.0,336.91480185018173,36263.0,4.32,1
2018-01-01,"Bay City, MI","Bay City, MI",10.61%,87850.0,335.1224230797225,37901.0,3.99,1
2019-01-01,"Bay City, MI","Bay City, MI",12.24%,94800.0,386.52654127991644,37893.0,4.55,1
2020-01-01,"Bay City, MI","Bay City, MI",10.31%,88275.0,326.65163560082107,38014.0,3.74,1
2021-01-01,"Bay City, MI","Bay City, MI",12.01%,129900.0,419.85358816025536,41959.0,2.67,1
2022-01-01,"Bay City, MI","Bay City, MI",9.44%,103500.0,354.01946016859455,45026.0,3.11,1
2023-01-01,"Bay City, MI","Bay City, MI",19.14%,152400.0,764.2140947467524,47904.0,6.42,1
2017-01-01,"Bay City, TX","Bay City, TX",22.51%,215000.0,853.2000282425097,45482.0,4.32,1
2018-01-01,"Bay City, TX","Bay City, TX",21.13%,219725.0,838.1875288695735,47606.0,3.99,1
2019-01-01,"Bay City, TX","Bay City, TX",21.45%,219950.0,896.7986577480763,50182.0,4.55,1
2020-01-01,"Bay City, TX","Bay City, TX",20.25%,205625.0,760.8920143916039,45089.0,3.74,1
2021-01-01,"Bay City, TX","Bay City, TX",18.06%,215000.0,694.9077864084288,46171.0,2.67,1
2022-01-01,"Bay City, TX","Bay City, TX",18.76%,229500.0,784.9996725477532,50212.0,3.11,1
2023-01-01,"Bay City, TX","Bay City, TX",28.75%,247990.0,1243.5528435449285,51898.0,6.42,1
2017-01-01,"Beatrice, NE","Beatrice, NE",11.82%,109500.0,434.5367585700224,44134.0,4.32,1
2018-01-01,"Beatrice, NE","Beatrice, NE",12.41%,119500.0,455.85804846928676,44067.0,3.99,1
2019-01-01,"Beatrice, NE","Beatrice, NE",15.13%,139125.0,567.2521630334217,44991.0,4.55,1
2020-01-01,"Beatrice, NE","Beatrice, NE",15.21%,144175.0,533.5032519144535,42103.0,3.74,1
2021-01-01,"Beatrice, NE","Beatrice, NE",11.33%,134000.0,433.1053180406021,45858.0,2.67,1
2022-01-01,"Beatrice, NE","Beatrice, NE",12.76%,154000.0,526.7535929078606,49537.0,3.11,1
2023-01-01,"Beatrice, NE","Beatrice, NE",27.83%,252425.0,1265.7922760265678,54583.0,6.42,1
2017-01-01,"Beaumont-Port Arthur, TX","Beaumont, TX, Port Arthur, TX",20.16%,164800.0,653.9877425784447,38919.5,4.32,2
2018-01-01,"Beaumont-Port Arthur, TX","Beaumont, TX, Port Arthur, TX",17.80%,159700.0,609.2094589166954,41065.5,3.99,2
2019-01-01,"Beaumont-Port Arthur, TX","Beaumont, TX, Port Arthur, TX",19.64%,174950.0,713.3208691658374,43594.5,4.55,2
2020-01-01,"Beaumont-Port Arthur, TX","Beaumont, TX, Port Arthur, TX",19.29%,186700.0,690.8621961673554,42981.0,3.74,2
2021-01-01,"Beaumont-Port Arthur, TX","Beaumont, TX, Port Arthur, TX",17.15%,205000.0,662.5864940173391,46349.0,2.67,2
2022-01-01,"Beaumont-Port Arthur, TX","Beaumont, TX, Port Arthur, TX",17.81%,215000.0,735.4027433453897,49551.0,3.11,2
2023-01-01,"Beaumont-Port Arthur, TX","Beaumont, TX, Port Arthur, TX",27.35%,234700.0,1176.9097640227217,51641.0,6.42,2
2017-01-01,"Beaver Dam, WI","Beaver Dam, WI",15.14%,149900.0,594.8589964351265,47147.0,4.32,1
2018-01-01,"Beaver Dam, WI","Beaver Dam, WI",15.67%,169850.0,647.9287826988146,49618.0,3.99,1
2019-01-01,"Beaver Dam, WI","Beaver Dam, WI",19.28%,199900.0,815.049109724212,50742.0,4.55,1
2020-01-01,"Beaver Dam, WI","Beaver Dam, WI",15.98%,199900.0,739.7073005562631,55551.0,3.74,1
2021-01-01,"Beaver Dam, WI","Beaver Dam, WI",14.22%,217450.0,702.8265030442458,59296.0,2.67,1
2022-01-01,"Beaver Dam, WI","Beaver Dam, WI",15.18%,243400.0,832.5443150245017,65802.0,3.11,1
2023-01-01,"Beaver Dam, WI","Beaver Dam, WI",29.25%,334225.0,1675.9806812121608,68757.0,6.42,1
2017-01-01,"Beckley, WV","Beckley, WV",15.60%,130000.0,515.8883891698896,39695.0,4.32,1
2018-01-01,"Beckley, WV","Beckley, WV",13.56%,120000.0,457.76540432062274,40505.0,3.99,1
2019-01-01,"Beckley, WV","Beckley, WV",15.19%,122500.0,499.4673133627613,39455.0,4.55,1
2020-01-01,"Beckley, WV","Beckley, WV",11.88%,115000.0,425.54447005487873,42972.0,3.74,1
